"entrez","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol"
"645",1204.964116520248,2.242623659404196,0.12748916274715888,3.2721048959413104e-70,2.444080573662829e-67,"BLVRB"
"6513",2048.059819732053,3.543745941990069,0.20369747350977935,3.848217356578137e-70,2.7231201241680552e-67,"SLC2A1"
"4144",737.8221286752735,-3.2131924427766254,0.1846079837160617,2.4521006504384786e-69,1.6484246622572673e-66,"MAT2A"
"1152",19271.269245187093,2.2623589270705637,0.1304073810223425,4.884756796717141e-68,3.1274073872315217e-65,"CKB"
"728402",2512.467743684481,2.16859158908901,0.12617062156466574,3.3849265892839665e-67,2.068651726951042e-64,"TPI1P3"
"23589",2208.4361920560114,2.0503215574153475,0.12122576259024158,3.986003266511346e-65,2.3300788660106542e-62,"CARHSP1"
"9518",618.7125274959568,3.4630822592971984,0.2076902986616358,2.254097393319305e-64,1.2627641438824191e-61,"GDF15"
"826",2745.9867558954975,2.05214129042373,0.1223467420333022,3.087953266318096e-64,1.660701266625872e-61,"CAPNS1"
"5228",428.6355194602208,2.8992972512111885,0.17339576579248858,6.0040200073252696e-64,3.104771115326471e-61,"PGF"
"11337",6049.1704599945415,1.5688092468710737,0.09321837240591585,8.454791159341864e-64,4.2101728569389395e-61,"GABARAP"
"55364",683.729684727752,-2.4619877026083357,0.15057055202162697,4.407318631931768e-61,2.116299964511522e-58,"IMPACT"
"4000",2965.7733588872834,3.309498968984982,0.2071726788306159,7.654978853587037e-60,3.549006575395783e-57,"LMNA"
"5224",2104.17263939206,3.260696909345386,0.20305809150764856,1.0213089498385605e-59,4.577166276859815e-57,"PGAM2"
